order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
439,4391,2024-12-11,41,3,197.93,593.79,Completed,
440,5801,2023-05-31,286,5,10.71,53.55,Completed,2023-05-31
441,7404,2023-07-15,165,3,142.91,428.73,Cancelled,
442,5993,2025-03-14,343,2,305.12,610.24,Pending,
443,8060,2025-03-26,25,4,11.32,45.28,Completed,
444,207,2024-05-18,457,3,166.28,498.84,Completed,2024-05-20
445,4074,2023-02-07,390,5,462.33,2311.65,Cancelled,
446,1335,2023-11-03,92,5,21.83,109.15,Pending,
447,2627,2025-02-22,202,1,126.89,126.89,Completed,2025-02-25
448,345,2024-07-24,322,4,271.75,1087.0,Pending,
449,5271,2023-11-07,201,2,307.96,615.92,Completed,2023-11-10
450,7166,2024-08-01,355,5,111.26,556.3,Pending,
451,6841,2024-04-29,176,2,108.04,216.08,Pending,
452,4320,2025-08-17,154,1,256.54,256.54,Cancelled,
453,7078,2023-04-20,391,4,30.86,123.44,Cancelled,
454,698,2025-09-16,497,5,92.41,462.05,Cancelled,
455,1519,2023-08-29,307,5,421.16,2105.8,Cancelled,
456,3644,2024-07-31,444,1,55.02,55.02,Cancelled,
457,6387,2023-10-25,416,4,59.13,236.52,Completed,2023-10-27
458,2671,2023-04-07,176,4,128.07,512.28,Cancelled,
459,9733,2023-09-02,58,4,25.85,103.4,Completed,2023-09-03
460,5138,2023-10-28,10,2,304.3,608.6,Completed,2023-10-31
461,4467,2025-09-04,488,3,358.47,1075.41,Completed,2025-09-04
462,2255,2025-12-25,348,2,49.16,98.32,Pending,
463,1204,2024-08-15,200,5,290.42,1452.1,Cancelled,
464,4462,2024-05-14,296,4,439.44,1757.76,Completed,2024-05-17
465,6676,2023-09-28,447,2,131.62,263.24,Cancelled,
466,46,2025-02-08,473,3,123.72,371.16,Pending,
467,6298,2023-10-10,384,1,372.53,372.53,Completed,
468,9102,2025-02-04,249,4,12.91,51.64,Completed,2025-02-04
469,850,2024-11-08,476,4,125.89,503.56,Completed,2024-11-11
470,722,2023-01-18,190,2,368.16,736.32,Cancelled,
471,7028,2023-06-29,332,3,420.34,1261.02,Cancelled,
472,3545,2023-09-05,6,5,31.46,157.3,Pending,
473,3888,2023-12-04,31,1,80.15,80.15,Pending,
474,4298,2023-02-17,312,3,87.46,262.38,Pending,
475,6079,2025-07-31,388,5,239.07,1195.35,Cancelled,
476,1837,2025-01-20,119,5,328.14,1640.7,Pending,
477,812,2025-03-14,22,5,361.14,1805.7,Completed,
478,8078,2025-08-07,179,3,334.18,1002.54,Completed,2025-08-08
479,4684,2023-03-31,164,5,481.7,2408.5,Completed,2023-04-02
480,1484,2024-04-06,264,1,283.14,283.14,Cancelled,
481,8979,2023-09-05,368,5,200.75,1003.75,Cancelled,
482,3463,2024-12-18,272,3,444.29,1332.87,Completed,2024-12-21
483,2751,2025-04-11,81,5,399.16,1995.8,Completed,2025-04-14
484,5160,2025-10-10,27,4,196.14,784.56,Pending,
485,6882,2025-04-16,53,2,161.7,323.4,Completed,
486,7355,2023-01-22,152,2,381.31,762.62,Completed,
487,1031,2024-02-07,181,3,256.94,770.82,Pending,
488,3262,2023-05-26,192,1,43.25,43.25,Pending,
489,8144,2023-07-04,217,1,164.86,164.86,Pending,
490,7210,2024-12-11,270,5,40.3,201.5,Pending,
491,4952,2024-01-03,131,1,112.5,112.5,Cancelled,
492,7248,2024-10-30,158,5,140.02,700.1,Cancelled,
493,4329,2025-02-07,496,3,114.76,344.28,Cancelled,
494,7661,2024-10-17,356,5,36.66,183.3,Cancelled,
495,9383,2025-07-31,64,1,381.65,381.65,Cancelled,
496,7123,2025-12-24,204,3,425.33,1275.99,Completed,2025-12-27
497,2017,2024-11-07,199,5,125.18,625.9,Completed,2024-11-10
498,9168,2024-06-24,322,4,204.03,816.12,Pending,
499,7680,2025-02-05,352,1,388.28,388.28,Pending,
500,7767,2025-09-06,434,1,275.61,275.61,Pending,
501,1643,2023-01-13,413,5,100.95,504.75,Pending,
502,8010,2025-01-07,222,2,116.34,232.68,Pending,
503,2184,2025-09-08,109,2,287.11,574.22,Completed,2025-09-08
504,9187,2024-01-17,445,2,167.86,335.72,Pending,
505,7540,2025-03-19,479,4,312.48,1249.92,Cancelled,
506,2709,2024-01-18,133,4,241.96,967.84,Pending,
507,8765,2023-11-23,115,3,329.34,988.02,Pending,
508,2988,2023-10-07,123,1,291.86,291.86,Completed,2023-10-07
509,3095,2023-05-14,217,2,382.96,765.92,Pending,
510,4807,2025-11-23,143,2,114.08,228.16,Completed,2025-11-23
511,9964,2025-12-11,77,1,401.85,401.85,Completed,2025-12-13
512,4403,2023-06-22,169,3,72.15,216.45,Completed,2023-06-25
513,9313,2024-10-24,224,5,314.94,1574.7,Pending,
514,483,2024-03-28,64,1,361.14,361.14,Completed,2024-03-29
515,2536,2024-03-13,345,2,388.99,777.98,Completed,2024-03-14
516,7363,2023-09-20,253,4,238.76,955.04,Pending,
517,8295,2023-06-04,213,1,477.92,477.92,Completed,2023-06-07
518,7258,2023-02-27,474,1,111.59,111.59,Completed,2023-03-02
519,5132,2023-03-12,172,2,315.71,631.42,Completed,2023-03-14
520,616,2023-06-23,373,4,397.63,1590.52,Completed,2023-06-24
521,304,2025-10-12,139,4,241.89,967.56,Completed,2025-10-15
522,2257,2025-07-17,216,3,288.9,866.7,Pending,
523,2620,2025-05-30,426,1,422.96,422.96,Pending,
524,8329,2025-04-09,98,3,320.8,962.4,Completed,2025-04-11
525,1163,2025-04-23,374,3,291.1,873.3,Completed,2025-04-26
526,8565,2024-03-03,54,2,490.66,981.32,Cancelled,
527,9410,2025-09-19,384,5,356.95,1784.75,Cancelled,
528,9810,2023-06-08,132,5,219.35,1096.75,Cancelled,
529,5138,2024-10-07,417,1,434.72,434.72,Cancelled,
530,6832,2024-03-01,74,4,155.33,621.32,Pending,
531,3645,2023-09-27,382,5,136.06,680.3,Completed,2023-09-27
532,8980,2023-11-18,368,5,354.91,1774.55,Cancelled,
533,1710,2023-06-02,339,3,311.8,935.4,Cancelled,
534,4121,2024-11-26,117,1,12.0,12.0,Pending,
535,7380,2024-01-09,351,4,373.24,1492.96,Pending,
536,3164,2023-10-09,466,5,486.36,2431.8,Cancelled,
537,8155,2024-09-14,481,3,94.59,283.77,Cancelled,
538,6516,2023-11-27,175,4,375.8,1503.2,Cancelled,
539,8412,2025-10-03,33,5,267.91,1339.55,Pending,
540,8616,2024-02-24,231,5,327.98,1639.9,Pending,
541,8957,2024-11-06,337,3,43.02,129.06,Cancelled,
542,1263,2023-04-12,197,2,351.97,703.94,Completed,2023-04-14
543,7661,2025-03-31,157,5,303.73,1518.65,Completed,2025-04-02
544,7272,2025-11-21,220,5,141.98,709.9,Completed,2025-11-22
545,7288,2023-01-08,439,2,108.65,217.3,Pending,
546,8897,2023-04-14,430,1,291.23,291.23,Pending,
547,6295,2025-05-04,43,4,74.88,299.52,Pending,
548,5839,2025-05-07,166,3,368.9,1106.7,Cancelled,
549,4552,2025-11-03,209,3,254.64,763.92,Cancelled,
550,5371,2025-03-27,166,3,445.35,1336.05,Completed,2025-03-28
551,7061,2024-06-05,241,3,12.8,38.4,Pending,
552,7314,2025-03-02,269,3,265.3,795.9,Completed,2025-03-03
553,942,2024-08-19,350,3,44.93,134.79,Completed,2024-08-21
554,2870,2023-08-07,79,3,432.17,1296.51,Completed,2023-08-10
555,2355,2024-08-29,3,2,108.78,217.56,Completed,2024-09-01
556,3824,2023-02-04,263,3,412.09,1236.27,Pending,
557,326,2023-05-11,232,2,210.02,420.04,Pending,
558,4388,2024-09-02,415,2,458.99,917.98,Cancelled,
559,2841,2025-04-22,32,1,400.68,400.68,Completed,2025-04-23
560,4555,2023-03-04,312,1,114.17,114.17,Cancelled,
561,7099,2023-01-25,299,1,413.6,413.6,Completed,2023-01-28
562,4469,2023-10-04,431,3,495.12,1485.36,Cancelled,
563,3437,2024-07-04,57,3,200.73,602.19,Completed,2024-07-06
564,693,2024-10-12,469,4,110.28,441.12,Completed,2024-10-15
565,233,2024-09-04,261,5,167.72,838.6,Cancelled,
566,4116,2024-04-01,294,1,445.25,445.25,Cancelled,
567,7082,2023-04-03,72,1,92.61,92.61,Cancelled,
568,2411,2024-05-28,139,1,402.7,402.7,Pending,
569,8691,2024-12-25,467,5,487.73,2438.65,Pending,
570,4594,2024-11-11,267,5,422.35,2111.75,Pending,
571,5115,2025-08-17,98,2,30.03,60.06,Pending,
572,7534,2025-06-20,341,4,149.99,599.96,Completed,2025-06-22
573,5059,2023-08-21,337,1,261.61,261.61,Completed,2023-08-22
574,8207,2024-02-17,2,5,379.76,1898.8,Pending,
575,8520,2024-10-17,403,4,351.2,1404.8,Completed,2024-10-20
576,3601,2023-11-22,126,2,485.83,971.66,Completed,
577,8989,2025-01-08,370,4,361.05,1444.2,Completed,2025-01-11
578,8460,2025-09-11,150,2,58.34,116.68,Completed,2025-09-11
579,2979,2025-02-25,207,5,114.68,573.4,Cancelled,
580,1512,2023-06-27,191,5,462.43,2312.15,Pending,
581,8203,2025-08-17,277,2,154.5,309.0,Pending,
582,5928,2025-02-20,422,3,285.93,857.79,Completed,2025-02-20
583,2503,2025-05-10,476,2,75.42,150.84,Cancelled,
584,7763,2023-10-23,113,1,230.65,230.65,Cancelled,
585,2806,2023-02-25,78,2,241.05,482.1,Cancelled,
586,7020,2023-04-26,19,3,413.72,1241.16,Cancelled,
587,9048,2025-07-06,29,3,406.86,1220.58,Completed,2025-07-08
588,7294,2023-05-25,322,4,253.24,1012.96,Completed,2023-05-25
589,7413,2023-03-23,432,2,236.76,473.52,Pending,
590,1062,2024-12-23,299,3,252.12,756.36,Pending,
591,8355,2024-09-11,190,5,383.43,1917.15,Cancelled,
592,6636,2025-03-10,86,5,112.95,564.75,Completed,2025-03-13
593,8604,2025-04-21,106,1,432.01,432.01,Pending,
594,1299,2025-09-07,205,2,126.52,253.04,Completed,2025-09-08
595,9874,2023-08-23,480,1,319.7,319.7,Completed,2023-08-23
596,9291,2023-11-13,476,5,266.27,1331.35,Completed,2023-11-13
597,2193,2025-11-12,393,1,327.94,327.94,Completed,
598,9765,2025-04-02,199,1,437.81,437.81,Pending,
599,2162,2025-07-20,301,2,245.71,491.42,Pending,
600,9065,2023-10-22,199,5,447.8,2239.0,Pending,
601,8379,2024-07-16,464,4,334.06,1336.24,Cancelled,
602,758,2025-07-19,472,2,359.79,719.58,Pending,
603,5373,2025-05-11,252,4,260.41,1041.64,Completed,2025-05-12
604,5806,2024-01-27,174,4,16.5,66.0,Completed,2024-01-27
605,3573,2023-12-16,431,1,168.22,168.22,Completed,2023-12-18
606,537,2025-06-20,347,3,72.22,216.66,Pending,
607,9888,2025-12-10,245,2,263.12,526.24,Cancelled,
608,733,2024-07-27,135,3,190.15,570.45,Cancelled,
609,1251,2024-03-04,54,3,41.31,123.93,Completed,2024-03-04
610,3717,2023-11-09,480,3,426.91,1280.73,Pending,
611,7274,2025-03-31,275,1,168.91,168.91,Completed,2025-03-31
612,7175,2023-03-18,299,4,312.78,1251.12,Cancelled,
613,2329,2023-04-20,448,2,323.02,646.04,Completed,2023-04-22
614,8395,2025-01-01,219,3,139.07,417.21,Completed,2025-01-03
615,3800,2023-02-20,469,4,365.56,1462.24,Completed,2023-02-20
616,3571,2023-05-16,222,2,310.45,620.9,Completed,2023-05-19
617,3413,2025-11-02,339,1,183.98,183.98,Completed,2025-11-03
618,7196,2023-10-29,340,2,61.19,122.38,Completed,2023-10-30
619,9256,2023-03-19,70,1,172.4,172.4,Completed,2023-03-21
620,3716,2023-12-02,421,2,95.77,191.54,Pending,
621,6109,2025-02-08,438,1,279.5,279.5,Cancelled,
622,4055,2024-06-04,276,5,222.1,1110.5,Completed,
623,3397,2025-08-13,467,3,152.9,458.7,Completed,2025-08-15
624,2005,2025-03-07,91,3,374.08,1122.24,Cancelled,
625,4644,2024-12-31,279,1,461.57,461.57,Completed,2024-12-31
626,7241,2025-05-19,33,1,174.97,174.97,Pending,
627,8416,2023-12-06,40,1,208.2,208.2,Cancelled,
628,4697,2023-05-28,331,1,121.68,121.68,Completed,2023-05-31
629,960,2025-03-02,358,5,135.02,675.1,Cancelled,
630,7977,2024-02-21,356,4,151.02,604.08,Cancelled,
631,2055,2023-09-21,303,5,208.48,1042.4,Cancelled,
632,3298,2024-05-09,498,1,407.83,407.83,Completed,2024-05-11
633,9587,2023-03-02,295,4,356.47,1425.88,Pending,
634,3091,2023-08-27,286,4,194.78,779.12,Completed,2023-08-30
635,7136,2025-04-30,212,1,10.73,10.73,Completed,2025-05-01
636,526,2024-07-23,90,2,398.78,797.56,Invalid,
637,3608,2023-10-01,349,3,310.72,932.16,Cancelled,
638,3421,2023-03-23,38,4,486.26,1945.04,Cancelled,
639,6898,2024-03-28,457,4,185.46,741.84,Cancelled,
640,7772,2023-02-03,49,4,310.99,1243.96,Completed,2023-02-05
641,6613,2024-07-19,417,1,144.43,144.43,Pending,
642,4020,2023-12-03,109,3,40.71,122.13,Completed,2023-12-05
643,5033,2025-06-08,452,2,435.59,871.18,Completed,2025-06-08
644,8022,2025-02-24,127,2,196.01,392.02,Pending,
645,6249,2024-12-31,377,5,320.52,1602.6,Completed,2025-01-01
646,7188,2024-01-10,249,4,426.9,1707.6,Completed,2024-01-12
647,3545,2023-04-03,14,5,168.45,842.25,Pending,
648,1042,2024-11-16,176,2,417.55,835.1,Completed,2024-11-18
649,2305,2025-03-28,247,2,271.39,542.78,Cancelled,
650,14,2024-04-13,294,3,239.72,719.16,Pending,
651,4141,2024-04-23,34,3,145.24,435.72,Cancelled,
652,7901,2023-06-21,192,3,294.33,882.99,Pending,
653,1521,2023-11-01,184,1,137.75,137.75,Cancelled,
654,8472,2025-07-26,270,4,298.93,1195.72,Completed,2025-07-27
655,229,2023-01-17,149,5,167.89,839.45,Pending,
656,7135,2025-06-21,254,4,56.43,225.72,Pending,
657,8657,2023-04-17,358,3,256.0,768.0,Pending,
658,8781,2023-07-24,371,4,482.86,1931.44,Pending,
659,9541,2024-10-01,106,1,169.04,169.04,Pending,
660,7097,2024-05-27,118,4,272.08,1088.32,Pending,
661,243,2023-08-01,484,4,401.23,1604.92,Pending,
662,743,2025-07-23,50,5,338.98,1694.9,Cancelled,
663,6935,2025-12-10,164,3,73.15,219.45,Completed,2025-12-13
664,7010,2023-01-05,74,5,331.71,1658.55,Pending,
665,4314,2023-05-28,191,2,356.3,712.6,Pending,
666,545,2023-01-26,207,1,100.5,100.5,Pending,
667,8229,2024-01-14,491,4,438.4,1753.6,Cancelled,
668,310,2024-11-17,466,3,458.6,1375.8,Pending,
669,1566,2023-12-11,148,1,151.75,151.75,Pending,
670,6699,2023-02-25,207,4,27.97,111.88,Completed,2023-02-27
671,1564,2023-10-18,10,4,217.96,871.84,Pending,
672,8509,2024-02-26,435,2,73.08,146.16,Pending,
673,517,2024-07-23,20,3,123.73,371.19,Cancelled,
674,2886,2023-09-25,95,1,192.49,192.49,Pending,
675,760,2023-02-26,49,1,65.8,65.8,Pending,
676,5026,2024-06-08,274,2,119.58,239.16,Pending,
677,2856,2024-01-30,117,3,98.95,296.85,Completed,2024-01-30
678,3986,2024-03-15,82,5,134.54,672.7,Completed,2024-03-17
679,4986,2023-09-16,111,2,255.29,510.58,Completed,2023-09-18
680,82,2025-06-25,220,2,139.22,278.44,Cancelled,
681,3168,2025-05-30,220,3,95.2,285.6,Pending,
682,7165,2024-12-31,127,4,321.96,1287.84,Completed,2025-01-01
683,9386,2024-07-20,339,5,322.12,1610.6,Completed,2024-07-23
684,6632,2024-04-20,183,1,173.96,173.96,Pending,
685,6624,2025-02-24,492,3,408.9,1226.7,Cancelled,
686,7995,2023-05-16,137,4,480.62,1922.48,Completed,2023-05-16
687,4918,2025-05-03,214,1,140.63,140.63,Completed,2025-05-06
688,4728,2025-01-29,82,4,390.95,1563.8,Completed,2025-02-01
689,5207,2025-06-08,369,2,175.65,351.3,Cancelled,
690,9447,2025-04-15,66,5,445.23,2226.15,Cancelled,
691,4746,2024-05-26,79,2,439.94,879.88,Cancelled,
692,9706,2025-03-06,253,2,155.93,311.86,Completed,2025-03-07
693,6855,2025-07-26,443,2,375.02,750.04,Cancelled,
694,4448,2024-04-04,166,2,470.69,941.38,Completed,2024-04-06
695,7032,2025-10-21,384,2,337.69,675.38,Pending,
696,1660,2025-04-25,402,4,368.06,1472.24,Pending,
697,7707,2024-08-29,290,5,323.07,1615.35,Cancelled,
698,1576,2023-06-08,213,3,431.62,1294.86,Cancelled,
699,1664,2025-10-21,43,4,449.5,1798.0,Cancelled,
700,7568,2024-02-07,356,1,24.32,24.32,Pending,
701,3412,2025-10-15,413,4,74.09,296.36,Pending,
702,2721,2025-08-23,354,1,472.06,472.06,Completed,2025-08-26
703,9075,2025-09-14,491,1,282.41,282.41,Pending,
704,4508,2025-03-02,375,5,111.92,559.6,Pending,
705,6525,2023-09-08,147,2,300.16,600.32,Completed,2023-09-11
706,5298,2025-03-23,95,3,420.78,1262.34,Cancelled,
707,4859,2023-12-03,199,3,377.82,1133.46,Pending,
708,1784,2024-01-27,307,4,77.96,311.84,Cancelled,
709,3527,2024-09-07,6,4,412.12,1648.48,Completed,2024-09-07
710,6777,2023-08-13,93,4,362.12,1448.48,Cancelled,
711,6718,2025-07-31,46,4,494.89,1979.56,Pending,
712,9023,2025-04-23,350,2,117.04,234.08,Pending,
713,1719,2023-08-16,17,4,62.64,250.56,Completed,2023-08-16
714,4046,2023-08-21,206,5,304.8,1524.0,Cancelled,
715,1333,2023-03-11,390,2,120.95,241.9,Completed,2023-03-12
716,6870,2025-09-02,470,4,331.83,1327.32,Pending,
717,1645,2024-07-14,274,3,32.34,97.02,Cancelled,
718,1018,2024-06-27,46,1,433.84,433.84,Completed,2024-06-27
719,8920,2023-06-01,129,1,60.83,60.83,Pending,
720,9672,2024-08-02,297,1,388.11,388.11,Pending,
721,2647,2024-09-30,336,1,83.76,83.76,Cancelled,
722,6833,2025-05-04,437,1,208.06,208.06,Cancelled,
723,1186,2023-03-09,383,5,305.09,1525.45,Pending,
724,1999,2024-08-20,74,2,136.33,272.66,Cancelled,
725,9069,2024-11-05,155,3,445.2,1335.6,Pending,
726,3236,2024-03-05,164,1,218.48,218.48,Cancelled,
727,1576,2025-09-06,290,4,420.29,1681.16,Cancelled,
728,8906,2023-07-24,106,4,38.79,155.16,Completed,2023-07-24
729,8119,2023-06-26,405,1,109.61,109.61,Pending,
730,5070,2023-07-20,299,1,498.22,498.22,Completed,2023-07-20
731,8533,2023-11-27,497,5,403.47,2017.35,Pending,
732,1954,2024-08-15,48,2,421.79,843.58,Completed,2024-08-17
733,7940,2024-10-11,70,1,388.58,388.58,Cancelled,
734,7146,2024-03-12,497,4,426.08,1704.32,Completed,2024-03-14
735,9916,2025-05-27,97,1,127.03,127.03,Pending,
736,8181,2023-03-18,471,3,311.19,933.57,Pending,
737,9464,2025-02-15,63,3,92.97,278.91,Cancelled,
738,5708,2023-11-07,61,3,439.72,1319.16,Pending,
739,5498,2024-05-01,43,2,172.43,344.86,Completed,2024-05-04
740,1089,2024-01-15,199,4,278.46,1113.84,Completed,2024-01-17
741,8141,2023-12-26,388,3,447.78,1343.34,Pending,
742,5953,2023-10-12,325,3,248.41,745.23,Pending,
743,8894,2025-08-13,299,5,355.35,1776.75,Completed,2025-08-15
744,9905,2025-05-22,200,3,258.27,774.81,Cancelled,
745,502,2024-03-28,30,3,61.92,185.76,Cancelled,
746,7397,2024-11-28,222,3,470.15,1410.45,Completed,2024-11-30
747,2387,2025-10-30,152,2,229.64,459.28,Cancelled,
748,2557,2023-06-26,234,4,208.06,832.24,Cancelled,
749,6013,2025-01-10,208,1,136.91,136.91,Pending,
750,702,2025-09-02,12,1,154.09,154.09,Cancelled,
751,3646,2024-07-16,57,1,493.55,493.55,Completed,2024-07-19
752,664,2024-01-04,134,5,228.09,1140.45,Pending,
753,6748,2023-01-11,2,4,275.33,1101.32,Pending,
754,1644,2024-07-10,498,4,76.43,305.72,Pending,
755,6679,2023-01-16,242,2,104.17,208.34,Cancelled,
756,5754,2023-08-16,63,2,78.6,157.2,Pending,
757,2868,2023-10-31,93,5,85.96,429.8,Pending,
758,5354,2024-07-22,242,2,267.74,535.48,Completed,2024-07-24
759,4472,2023-03-07,1,1,29.12,29.12,Cancelled,
760,9918,2024-07-02,232,1,121.8,121.8,Pending,
761,4035,2023-08-25,480,3,336.84,1010.52,Completed,2023-08-28
762,8694,2023-10-26,85,5,74.31,371.55,Pending,
763,1928,2025-06-13,149,3,478.69,1436.07,Cancelled,
764,7609,2023-03-25,307,5,127.73,638.65,Pending,
765,1193,2023-02-05,436,1,448.53,448.53,Pending,
766,5398,2024-08-12,466,2,157.63,315.26,Cancelled,
767,2069,2024-11-12,447,5,382.87,1914.35,Pending,
768,7693,2024-06-21,148,5,210.9,1054.5,Completed,2024-06-22
769,1393,2023-03-16,90,5,340.33,1701.65,Cancelled,
770,6317,2024-04-02,12,2,380.44,760.88,Completed,2024-04-02
771,9148,2024-04-10,238,5,388.82,1944.1,Cancelled,
772,3636,2023-10-26,50,5,365.44,1827.2,Cancelled,
773,3925,2025-06-29,129,4,302.17,1208.68,Pending,
774,5439,2024-10-15,417,5,168.35,841.75,Completed,2024-10-17
775,342,2024-09-18,358,5,382.18,1910.9,Pending,
776,6867,2023-01-02,428,5,482.73,2413.65,Cancelled,
777,4884,2023-04-11,354,3,447.99,1343.97,Cancelled,
778,6182,2025-05-28,8,1,366.66,366.66,Completed,2025-05-31
779,7412,2024-05-07,120,3,191.91,575.73,Pending,
780,5216,2023-06-19,205,2,227.64,455.28,Pending,
781,9178,2024-04-01,215,1,156.43,156.43,Cancelled,
782,5861,2023-04-30,72,2,321.16,642.32,Cancelled,
783,7847,2024-07-28,100,4,311.82,1247.28,Pending,
784,4414,2025-03-25,152,3,235.32,705.96,Completed,2025-03-26
785,150,2024-10-23,411,5,148.17,740.85,Pending,
786,2308,2024-05-07,381,3,95.31,285.93,Completed,2024-05-07
787,7445,2024-07-14,41,2,160.83,321.66,Cancelled,
788,4041,2024-11-08,176,4,304.17,1216.68,Completed,2024-11-10
789,9584,2025-07-28,145,1,198.24,198.24,Completed,2025-07-31
790,4548,2023-01-31,84,2,190.77,381.54,Pending,
791,3489,2024-05-04,391,2,332.01,664.02,Cancelled,
792,9827,2024-11-23,346,3,185.83,557.49,Pending,
793,8812,2023-06-19,165,2,267.43,534.86,Pending,
794,332,2023-04-05,144,2,306.5,613.0,Completed,2023-04-05
795,1626,2025-06-25,81,4,154.79,619.16,Pending,
796,2147,2023-10-12,425,1,158.0,158.0,Completed,2023-10-13
797,3945,2023-09-02,184,5,96.29,481.45,Completed,2023-09-03
798,82,2025-08-30,440,4,118.43,473.72,Pending,
799,541,2024-12-27,385,2,69.34,138.68,Pending,
800,740,2023-11-18,257,3,270.5,811.5,Completed,
801,6849,2023-11-06,24,1,339.0,339.0,Pending,
802,3922,2023-08-06,296,2,113.71,227.42,Cancelled,
803,9900,2024-04-07,251,4,51.53,206.12,Pending,
804,356,2023-01-05,30,2,357.28,714.56,Cancelled,
805,1630,2024-11-30,221,4,81.65,326.6,Completed,2024-12-02
806,8424,2025-10-05,33,3,183.41,550.23,Cancelled,
807,7365,2024-09-25,2,5,498.78,2493.9,Pending,
808,4681,2024-04-09,1,3,366.21,1098.63,Pending,
809,3840,2023-10-07,381,1,481.56,481.56,Cancelled,
810,8757,2025-08-17,239,1,149.58,149.58,Completed,2025-08-19
811,211,2024-05-16,228,1,311.32,311.32,Completed,2024-05-16
812,7396,2023-06-14,344,4,219.68,878.72,Completed,2023-06-16
813,2897,2023-04-30,177,4,327.57,1310.28,Completed,2023-04-30
814,1418,2023-11-24,284,3,243.63,730.89,Pending,
815,,2025-04-13,340,5,39.34,196.7,Pending,
816,1866,2024-05-18,36,4,244.45,977.8,Cancelled,
817,6331,2025-06-23,13,4,319.98,1279.92,Pending,
818,2220,2024-11-17,126,2,107.23,214.46,Completed,2024-11-19
819,2262,2023-11-15,37,4,411.18,1644.72,Cancelled,
820,8399,2024-08-05,332,3,212.9,638.7,Completed,2024-08-07
821,5105,2023-11-08,311,2,20.57,41.14,Pending,
822,5516,2024-05-16,233,2,289.2,578.4,Cancelled,
823,3987,2023-11-01,448,1,111.52,111.52,Completed,2023-11-04
824,3420,2025-02-17,314,2,485.74,971.48,Cancelled,
825,8043,2024-06-12,53,5,108.84,544.2,Cancelled,
826,5612,2025-10-14,212,5,45.07,225.35,Completed,2025-10-15
827,1612,2023-03-26,49,3,336.98,1010.94,Pending,
828,5786,2025-03-05,412,2,353.16,706.32,Completed,2025-03-08
829,3610,2025-06-30,444,3,41.17,123.51,Pending,
830,4582,2025-09-26,94,3,472.1,1416.3,Pending,
831,5988,2024-05-24,251,4,163.87,655.48,Completed,2024-05-27
832,7231,2024-06-16,271,5,153.82,769.1,Completed,2024-06-18
833,6023,2024-08-12,363,1,20.62,20.62,Completed,2024-08-14
834,6772,2023-01-12,491,5,73.51,367.55,Cancelled,
835,6277,2025-05-07,168,5,465.12,2325.6,Pending,
836,889,2023-10-20,420,4,385.3,1541.2,Completed,2023-10-23
837,3792,2024-01-03,306,3,354.06,1062.18,Cancelled,
838,3531,2025-06-21,300,3,345.56,1036.68,Completed,2025-06-21
839,1807,2023-09-26,295,3,224.17,672.51,Cancelled,
840,72,2025-01-30,462,2,82.2,164.4,Pending,
841,8085,2024-08-22,458,4,279.55,1118.2,Cancelled,
842,5651,2023-01-13,147,4,364.29,1457.16,Completed,2023-01-14
843,8516,2025-02-04,60,3,352.08,1056.24,Pending,
844,3336,2025-07-28,13,2,328.37,656.74,Cancelled,
845,4795,2023-10-02,48,4,282.2,1128.8,Pending,
846,7287,2024-05-12,99,2,349.77,699.54,Cancelled,
847,1050,2024-07-06,163,4,249.24,996.96,Cancelled,
848,6479,2025-06-30,7,2,209.43,418.86,Pending,
849,8524,2023-10-15,435,4,108.23,432.92,Pending,
850,2483,2023-05-18,71,1,412.64,412.64,Pending,
851,8248,2025-11-26,150,3,71.99,215.97,Completed,2025-11-27
852,3482,2024-02-24,386,4,426.07,1704.28,Cancelled,
